control_1	control_2	control_3	heat_1	heat_2	heat_3
YOR084W	9.19859342870162	9.98164171942952	9.58889073015951	8.99120149744504	9.30111111920741	9.01608020575946
YOR085W	12.0830255100817	12.1063897333623	11.9483537602591	11.743085409879	11.8429420465346	11.7728434765161
YOR086C	12.2239027274534	12.4399688417475	12.2320274069018	12.5020941955158	12.5546338105031	12.469737895444
YOR087W	10.6932124751318	10.9294089940991	10.8146750288387	10.7025133908726	10.8692987854666	10.796122629144
YOR089C	10.3964254904754	10.2857499754168	10.5005408807651	10.8482307835556	10.8815081498243	10.8515907713238
YOR090C	10.9797831259457	11.0944212745924	10.928779701927	11.153719037502	11.1309341943299	11.2326021861676
YOR091W	10.5870397192	10.2650851683863	10.7731761588764	9.39440888144688	9.58707204831437	10.0018370531102
YOR092W	10.8549012436659	10.9303590336445	10.6710823472594	10.5310169509393	10.5066097525038	10.3453654523259
YOR093C	10.4594996967423	10.4396682875462	10.3939879589927	10.1672935212503	9.9878852301929	10.1965731071564
YOR094W	8.60640119184561	8.55212494932071	8.68128934380718	8.73552314142453	8.51475201897717	8.97875570816733
YOR095C	10.2154216453029	10.0939066714668	10.3553185420859	7.51952866825003	8.12320270490968	8.01830539033896
YOR096W	14.2797831689362	14.2987848320965	14.3311784761453	10.0871118587645	10.6131973620977	11.5723859121821
YOR097C	8.46847270440251	8.3793358778826	8.34151338752949	9.33168954858521	9.21607159233945	9.26690369059282
YOR098C	11.8216389163216	11.9120417892431	11.7613970297755	11.1604704511078	11.4808651414398	11.5454317924859
YOR099W	12.5588848688487	12.7781598487576	12.5546083519914	11.9823171493979	12.1057043158116	11.9447012700559
YOR100C	6.28435301766269	6.56272995604789	7.24305055116456	9.73898391732062	9.61739800737357	10.0575029250008
YOR101W	10.7593868706289	10.7873757668857	10.8579195659812	10.1363280227598	10.3526957298808	10.1198365808315
YOR103C	9.64969875749593	9.96387948240832	9.58554962423632	9.299924923969	9.0629250226003	8.86833038676406
YOR104W	8.46555899178609	8.37777102358656	8.19019239104057	9.19023586468478	9.09413536842752	8.66760654268096
YOR105W	6.1808045509217	6.11218480973397	6.07798880313814	6.91144807761288	6.82490583230895	6.34272358447561
YOR106W	8.7277916291217	8.32848521744868	8.72932103639126	8.10035364954963	8.10623613635273	8.39516826376127
YOR107W	9.1892903600885	8.84380283661131	7.95544976350914	8.93179561263682	9.14999260830419	8.86900610302395
YOR108W	12.6028810968083	12.6764011837402	12.5455808750479	9.40732680085577	9.98156413162117	10.1220380484761
YOR109W	11.0981895500763	11.3703315422119	11.1683007231983	11.2776986877095	11.4379264903485	11.3197737875294
YOR110W	9.88952554735053	10.1029313887443	9.97636034310189	10.0828484586543	10.1372851989686	10.0954264444988
YOR111W	8.52803154220877	8.34431610961372	8.1818606793626	8.86091945255992	8.76338171505073	8.77296764036827
YOR112W	10.6436088673069	10.760187753871	10.5948741858591	10.3045616885106	10.3936970560494	10.5609892052525
YOR113W	10.2664820404371	10.3189045360295	10.3952145008811	10.6031858856079	10.7005786420963	10.6639783803656
YOR114W	7.25534817971402	7.56906769391129	7.51999194081836	7.73467006560845	7.57761389914036	7.58947017312955
YOR115C	9.70592206885904	9.34276312898104	9.67954823706105	9.31970880220378	9.18503227662962	9.43985569846917
YOR116C	11.9019670681787	11.7622150293386	11.6989749794935	10.909122998189	11.1297237270313	11.1469902420941
YOR117W	12.2853211157464	12.2010119292069	12.1321227985827	13.0931488663999	13.0531913922436	12.9658930359462
YOR118W	10.1889226940062	10.0033127220421	9.97611840205251	9.77395497344447	9.74866580062888	9.82341270793553
YOR119C	9.70561632152265	9.45323114329326	9.69645870409078	9.25361611242633	9.20989638634089	9.32931221991774
YOR120W	9.09123722622702	9.16762289329318	9.22131504428726	13.1985801800839	12.8845180895673	12.4255017284586
YOR122C	12.6954682780504	12.8425217008706	12.6762278319568	12.5237135049521	12.5617172765066	12.4721686199985
YOR123C	10.8415553626238	10.4631533862575	10.8869087156729	10.5336836996212	10.3325418829019	10.6349703376882
YOR124C	11.3443806476833	11.3400258551886	11.3214093626822	12.2599482614563	12.1884758616797	12.1506639655665
YOR125C	9.36846766203441	9.44699986765859	9.26218047211494	9.44013412393241	9.61434383758543	9.3647137550283
YOR126C	8.78133520228357	8.67060832423537	8.62847132546474	8.90160185714763	8.88430012777372	8.81852394884242
YOR127W	10.7789227378592	10.766497724632	10.7571908339264	10.8851482799261	10.7973415290161	10.870666703
YOR128C	12.8836375906849	13.4659534017269	12.6508755387037	12.3112089543498	12.1952551971788	12.3915637499436
YOR129C	9.6115851121745	9.65202511291325	9.49514350996715	8.85792866628059	9.15273309261171	8.9480534926395
YOR130C	9.07820126929421	9.06276676104346	9.01825033257649	9.14845579238939	8.97463082833337	8.95101043794407
YOR131C	9.39455634240295	9.11233622281934	9.51029443694725	10.0176976479214	9.7580022746241	9.75057160047631
YOR132W	10.592987784416	10.7566993687473	10.7886778093267	11.2071545025438	11.2353078755864	11.1883290748032
YOR133W	15.6515405601303	15.6048395965306	15.5432992572717	13.8031664138505	13.991422289044	14.0591885440155
YOR134W	5.32151770930068	5.25370508713013	5.48460242880488	9.24072762596824	9.36646192936191	8.57601602015662
YOR135C	3.44853527916884	3.27565388954268	3.28695984877936	3.21070180206379	3.42808709446699	3.82162951345188
YOR136W	13.8760264158809	13.5088777157487	13.781254362084	14.5239745201745	14.52918163661	14.7477544656784
YOR137C	9.82347664112252	10.0714196949965	9.82470647617682	10.6827658316149	10.7323516584503	10.4867948143615
YOR138C	10.3814905667396	10.484321010384	10.4304264220393	10.6584337736641	10.6317964145919	10.5548245903311
YOR140W	10.0993679683695	10.522341619667	10.0954308160568	10.2701951653451	10.738474367316	10.5242329699978
YOR141C	10.9169989280007	10.6555439107348	10.8497518820523	10.8859637665368	10.8464750271122	10.9739999464922
YOR142W	12.2237941801269	12.4852889310266	12.0967089970724	12.1286459586324	12.1388612306772	12.0255483863702
YOR143C	9.23041680524882	9.05997014550716	9.1820730715814	8.83714889297148	8.65190091133147	8.9138029730136
YOR144C	9.32140508474207	9.30849566689474	9.37400446093652	9.06512973511417	9.17724348561367	9.21237888178357
YOR145C	11.2927916378484	10.8804885441678	11.1113038696432	10.2443856455758	10.4047821048705	10.4922173379662
YOR147W	9.89342551558665	9.90410631580338	9.95858516308632	9.94641581558503	10.0152779664691	9.90050119165697
YOR148C	8.30089519816524	8.26524805957197	8.50294838035439	8.50645254104062	8.29178789203986	8.6821853773675
YOR149C	10.016255199442	10.0879530083785	9.69958193493199	9.38261640355061	9.51522648785669	9.41109786471315
YOR150W	9.7743228654707	9.74931284617179	9.69363612366537	10.227813740454	10.1726949184053	10.0982119287742
YOR151C	12.7328477612109	12.7049455893205	12.5665195939628	12.7754255499934	12.8729227556085	12.8616986445613
YOR152C	8.23161042139942	7.99833217575162	7.96790826698866	9.32346115978987	9.18944350743065	8.9712197948875
YOR153W	14.8243858389382	14.4215494992718	14.3534655783471	14.215237533612	14.1458086145627	14.3040853146015
YOR154W	9.53416135793219	9.35474719415675	9.51286075894799	9.16405909023923	9.13305013185425	9.33671302395502
YOR155C	10.8872292011691	10.9529617155447	10.5917720848778	11.6783069322531	11.5183101037472	11.346345628068
YOR156C	9.61962053961532	9.69465447831523	9.49969491642037	9.98264990284797	10.0626199855055	9.98716733567088
YOR157C	11.4551071697848	11.7144116917717	11.5909146386839	12.1889684714854	12.3720861568367	12.2752149767092
YOR158W	9.63265809535111	9.61638215101944	9.76874450262381	9.97856636453599	10.0732583608468	9.98194155418282
YOR159C	8.32873420070089	8.22140568663759	8.21035635888663	8.13547031284093	7.94525922494161	8.1959221202981
YOR160W	10.9417652083181	11.0655173181602	10.9407890295467	10.7007887263124	10.8542080867309	10.7077658280177
YOR161C	11.4513400036091	11.7044772970994	12.1115892416821	13.0977791606359	12.8661510903075	12.463663846252
YOR162C	9.78855547756352	9.70063175161822	9.73452808212767	10.3565142120626	10.2528889964648	10.280203975452
YOR163W	9.77969649327192	9.55142782684661	9.76432299865231	10.4373497978763	10.2752366989234	10.5035273599548
YOR164C	11.1928866020575	11.0563826595988	11.0636342989282	10.4477438799649	10.3978034653719	10.5620109309395
YOR165W	11.5124044842851	11.4744947029822	11.3644613995031	10.9076772723323	11.0045080990171	11.1001565711855
YOR166C	9.27217844485959	9.2001183566831	9.16390709432318	8.8035983122462	8.95837150478122	9.23879798589872
YOR167C	13.1259514699515	13.2545168002152	13.2824366772696	10.320009620733	10.5957631759883	10.9598525338102
YOR168W	12.8427174632448	12.6993022501229	12.8409432026878	11.6810359990566	11.8671990145863	12.1024795878676
YOR171C	10.8346775820359	10.7217771844822	10.836467279191	11.0894161350228	11.0453249045702	10.9907739550791
YOR172W	9.84623246449736	9.95713213997726	9.98305661838801	10.0708582760762	10.1588632629323	10.0308949314309
YOR173W	8.14740668750463	8.78764340553551	8.34981800489797	12.8843197077043	12.5785330983254	12.1978976385553
YOR174W	9.38351386635821	9.25442746568835	9.39445678856683	8.92070027269376	8.96482834542286	9.22293426642498
YOR175C	11.9815452388687	12.0717893980903	11.9192106252263	10.8589481151848	10.9486379184718	10.9539478506572
YOR176W	11.4455252088866	11.6462436920269	11.2583754871435	11.4983949429925	11.5677256684756	11.22012770988
YOR177C	6.31539629867735	5.95700028836497	6.20426963906856	7.71392550082202	7.40140762500911	7.66999428262351
YOR178C	6.09370701224431	6.93857612943549	6.6926216622566	8.73155998482149	8.67825983974767	8.19332965779071
YOR179C	8.30493189245455	8.19204726694093	8.27950986669878	7.72932028961128	7.69084709928602	8.06078990032708
YOR180C	7.66373949155076	7.9468397073422	7.87423849739318	7.11052490374423	7.1621274746713	6.95803479384026
YOR181W	9.79989853816573	10.4203535139716	10.0455696362913	9.9629942546284	10.5470737365559	10.0931616667744
YOR182C	11.8897198156673	11.8823329366334	12.1405001547161	8.66966173787835	9.00957920556807	9.75301727891055
YOR184W	12.9587436038977	13.2919324168079	12.8511977669846	11.9627706362854	11.9657257401326	12.1565469206709
YOR185C	9.66175683504988	9.98480715714666	9.38274533399471	12.3888876444814	12.2948427664114	12.0594397693269
YOR186W	4.04918506114571	4.14786403456376	4.5138635641396	5.05226853067729	4.94700603631509	4.06854058601677
YOR187W	12.8136102034069	13.0993979553259	12.7494210955829	12.6509137061483	12.8213700198504	12.5841904758261
YOR188W	10.357927833522	10.2814862013886	10.2204460473004	9.40653527067843	9.52412846508478	9.76027721220562
YOR189W	8.42645825393974	8.30496163576983	8.41987418557729	8.68957480388197	8.53660160693275	8.74503928819995
YOR190W	6.94299560700658	7.15860265567132	7.26254157596801	6.32657809922585	6.31747836569732	6.44106125686551
YOR191W	10.8801943601302	10.8465358791135	10.8369932973198	10.8063481021473	10.8387307768749	10.938083702131
YOR192C	7.7581362676008	7.82986037879592	7.40493135397756	7.75766307652938	7.77685715731185	7.59199691920693
YOR192C-C	3.76816516483501	3.40452303705573	3.01941666392689	3.5185375919537	3.1774666639753	3.12835421292324
YOR193W	7.67988048209409	7.33138457788049	7.6497887579105	7.85845416564618	7.84951679834374	7.69085043468747
YOR194C	9.88636062873566	9.59172289555422	10.0544605939263	10.1554522799274	10.0768699743272	10.205980508591
YOR195W	9.2461774355924	9.11560546408296	9.21867019828406	8.9925951451315	8.91116548739075	9.08346532225568
YOR196C	10.3989054449759	10.3708797013895	10.3764218822222	10.109237212471	10.0096574262014	10.1285143115178
YOR197W	11.8671334623434	11.8898609930814	11.8181556155789	11.611071150702	11.6024119604595	11.6862321694222
YOR198C	12.6715734109607	12.6393306181582	12.7210937397798	12.3645510276552	12.4674031147421	12.4734146456056
YOR201C	10.1993612397786	10.2676344853839	10.2004427206425	10.1447359495623	10.305326486841	10.2487003633144
YOR202W	10.0071108847582	10.2716032963888	10.0830181048291	9.10550146482781	9.31896792761724	9.3299950008387
YOR203W	4.94070501702296	5.39137544724234	5.36614435893446	4.19177258304329	4.70693337583494	4.44221173616224
YOR204W	13.4551883999462	13.5007176512937	13.3292529841607	13.5177766095199	13.6439618294704	13.5172431678343
YOR205C	9.6925006231188	9.76610945090748	9.74672462680594	9.5986913941012	9.68580848977957	9.81717655188829
YOR206W	11.5517402307797	11.2860090794387	11.4986533156688	9.88001580052854	10.2996627474571	10.4824720522599
YOR207C	11.5104697313709	11.2158364231544	11.3599979412778	10.4874100952812	10.6197272972542	10.7311360891366
YOR208W	9.39795001931214	9.41822977595478	9.28453481996305	11.2142086041053	11.1523573757576	10.7590665012571
YOR209C	12.263787876985	12.2144101724492	12.1244694464245	11.6152380038931	11.7198441594619	11.7432575057122
YOR210W	9.50924767566216	9.09761099851804	9.48564799277523	8.46399430809047	8.4540643851244	8.57367401265259
YOR211C	10.2175945611125	10.4012647708915	10.4131623524903	10.4373204688651	10.4598281312574	10.4966611510748
YOR212W	11.3309842634098	11.3105606464389	11.249511810051	10.1886673966479	10.3781144515454	10.6032565361654
YOR213C	8.91376162358244	8.94340564411799	8.65889388454332	8.99036779377462	8.99318901284854	8.66059347234519
YOR215C	9.21580834638706	9.21494932353008	9.14442147803271	10.4186711667707	10.1637677569774	10.1289443709845
YOR216C	9.88638624650841	9.5690470244629	9.95715600288872	9.62186246159905	9.61597696867865	9.86435391754452
YOR217W	11.3864693207149	11.3089072383839	11.3522573500088	10.7481188152745	10.7134340280411	10.9010335530865
YOR219C	10.6867769110033	10.8172937069505	10.7283156421511	10.7616640812776	10.7448714292504	10.8164805755351
YOR220W	10.22571024874	9.83713400768428	10.0227296771179	11.303356656549	11.14370200188	10.9217829213127
YOR221C	10.94993519018	10.9030237274073	10.623228991148	11.867684136659	11.7344180660471	11.7045032689057
YOR222W	9.94544451604407	9.82019292706972	10.1672570064224	9.24608836552029	9.24165825133401	9.17957123766648
YOR223W	8.88721931833829	8.97049346671893	9.23165471735717	9.61139302114059	9.49290625963185	9.48918331291179
YOR224C	11.6584811001547	11.738202909137	11.7643452873202	10.029741709804	10.2663064999247	10.3573379004326
YOR226C	10.5289287416156	10.4380741543212	10.1419018839604	9.03463321902122	9.0804337287701	8.93663096863498
YOR227W	11.3626703748484	11.6308735921516	11.3703469512026	12.5411938284303	12.3714757527239	12.1821761251144
YOR228C	9.26252267228658	9.21133027558077	9.15417001100969	9.99139504410508	9.90096936740304	9.56469137256541
YOR229W	9.39580254068632	9.3181097115978	9.02912666542394	8.99572770582248	9.10717542345108	8.93802254152529
YOR230W	13.6428148524721	13.8406468852314	13.3247778913278	14.3304959904327	14.3475902038429	14.0946362237048
YOR231W	10.3878966531597	10.5756213144242	10.5168244379248	10.4203960979939	10.5823487704242	10.5564713042456
YOR232W	11.2006465091926	10.8844041830836	10.9864850568698	10.6364863691553	10.6319178737245	10.7491713707743
YOR233W	10.6112949033613	10.6150530121419	10.5314138555345	10.2286826971048	10.2717961190743	10.4311475764794
YOR234C	12.8413491197459	12.6554981670235	12.7753696360902	9.72488695831697	10.1046249090602	11.0817905774666
YOR236W	9.30655634515269	8.96961422291832	9.23334986310424	7.87237390737365	7.80502314283802	7.58939359558619
YOR237W	6.50497168833048	6.94146950057952	6.91282934117714	6.32331842551019	6.78948900048564	6.4345901483485
YOR238W	9.15659073653865	9.13088011171512	9.13422902327953	9.64649752034086	9.49748977520369	9.52014174160777
YOR239W	11.7217171774636	11.6934030523231	11.6871011956828	11.1764892865402	11.219828173434	11.2128189146604
YOR241W	10.8994978187093	10.8406116987234	10.9347943197998	10.6582947278852	10.6721061099728	10.8017648800137
YOR242C	6.73819558506677	6.4984055349041	7.05518790984392	5.02683128920861	5.03114319417188	5.38306509201814
YOR243C	11.1248101045136	10.807906716793	10.9957945598925	9.80371301272842	10.1062418689789	10.1068200067131
YOR244W	9.70648547697636	9.42669680194012	9.88119598588126	9.81371706341569	9.78766344162015	9.96931797851925
YOR245C	10.172467272171	10.2033275056839	10.1828471518487	10.8338751971762	10.8366703861295	10.5454364757042
YOR246C	11.4841815406689	11.5365702092918	11.4235614213786	10.2925550938468	10.4131287003365	10.4869208491762
YOR247W	13.6382900745918	13.8721684770492	13.696088695595	12.0020909826829	12.3332431013503	12.7186749816194
YOR248W	11.1507810281886	11.2035233546093	11.257210567463	9.38672045821165	9.72528386334995	10.1029842888491
YOR249C	9.34475665792186	9.360046955132	9.3941380144924	9.44271431320525	9.41818918217255	9.41915144549186
YOR250C	9.80511414367173	9.87702276163581	9.8469716455192	10.1663842050168	10.138406320927	10.0892562902995
YOR251C	10.9398333269661	10.9534968905383	10.9859627788054	10.3921974774254	10.2884740830221	10.1574681182138
YOR252W	9.31959106936905	8.72406641722083	9.44057068207147	8.3775664974502	8.08529530241762	8.44167144544737
YOR253W	10.2759019612478	10.139321743462	10.2066772172488	9.47382029378474	9.36175916314914	9.46656771101995
YOR254C	12.3133232029323	12.2215915177735	12.3061304664392	11.9328891530279	12.0017969433664	11.9572029341228
YOR255W	2.20350071483161	2.14865127280682	2.25036262806804	2.81614342991735	2.8947155705538	2.5266162699548
YOR256C	10.5742514854074	10.5202574025146	10.6464796155369	11.0409210749595	11.051250758734	11.0257730534027
YOR257W	9.11566902084216	8.81409431113759	9.33959915791032	9.42213625462868	9.26472790988744	9.42879704130749
YOR258W	7.17531919509017	6.91388078082604	7.05381823503822	7.65940667062325	7.33850797413804	7.46096518827942
YOR259C	12.2489527186787	12.1065496837941	12.3085769555105	13.0692470313998	13.0242070899817	13.1230366198291
YOR260W	12.0902431862057	12.1014024039051	11.9326048648408	11.8078700755673	12.061498829199	11.8726712307446
YOR261C	11.6712797882436	11.4197372278665	11.6970714875901	12.5759212775192	12.444882681935	12.5978808847168
YOR262W	9.90704176949234	9.72658227510165	9.87350838289323	9.81164458352192	9.90786156333416	9.72624246166336
YOR264W	10.8237476426437	10.6024291392362	11.0938583581121	11.0172955329522	10.872594768034	11.1757750976778
YOR265W	9.09100956722893	8.92107851818901	9.04894986853301	9.51520713292589	9.18860089002743	9.56367709314689
YOR266W	8.96496565013467	8.80834026690939	8.84750456113695	9.0503547365326	8.9147458620229	9.03060414277158
YOR267C	12.204208827603	12.0641215646442	12.4192797640244	12.6766090103343	12.9165843873627	12.5540343545605
YOR269W	9.81943942304825	9.74117762318741	9.77252674607579	9.29022481673373	9.42591474585014	9.1913417313879
YOR270C	14.217997524038	14.2586558751716	14.1541879064866	13.6157430460483	13.7486481841293	13.7218824335688
YOR271C	12.0946924998851	12.0379074276605	11.9168692138308	10.0354735406474	10.271250619609	10.3779875441129
YOR272W	11.2552373618983	10.9443429766783	11.180974437237	9.18891839950568	9.61537230030585	9.59849041732539
YOR273C	11.8627856415672	11.7832670430108	12.1163448381714	12.5836333363892	12.5439627740902	12.1264548208904
YOR274W	9.2789608589077	8.92827506856898	9.21648105573174	9.1470845409664	9.19323137349614	9.26847279159652
YOR275C	10.3928489080244	10.4299209112702	10.5016492406655	10.9194958698957	10.9320449376415	10.916827576458
YOR276W	11.6754686152679	11.5162721804945	11.6749519795738	10.2871307467279	10.38390092449	10.477218707393
YOR278W	9.08083960335366	8.92232092210145	8.89489299672614	8.8481381991684	8.68046973150053	8.7126079174467
YOR279C	7.93725459075771	7.65823781382238	8.16143939845431	8.20676418014236	7.92116535787776	8.34451562374698
YOR280C	9.40193882072629	9.28264408203644	9.30968520587691	9.55234865543827	9.48373956238515	9.63994084508963
YOR281C	10.1368017313504	9.6935389323432	10.2541092326153	10.0523715450351	10.0319106395124	10.1950689277551
YOR283W	10.2931936008229	10.0893680392686	10.1267231341335	10.051226023908	9.96434666270718	10.1074131491953
YOR284W	7.62143528482286	7.82895810600893	7.52130906120786	6.98178223091872	6.78418177379689	6.89693147015809
YOR285W	11.2377792174367	11.4244397191041	11.0656434548484	13.1540899075833	13.0624855333204	12.8565478850767
YOR286W	10.2815740999863	10.2057529962602	10.1504395761793	9.88556122528946	9.76332880186124	9.91433991367182
YOR287C	8.10835096621299	7.23736442725266	8.15133319966139	7.02938725893687	7.43622052457906	7.53488872226341
YOR288C	9.63786780984926	9.79598313637102	9.58942235553873	11.08452095452	11.0296422989132	10.3733202545342
YOR289W	8.10628289917009	8.0837087828028	7.54287145806984	11.177882237748	11.0835786287378	10.6836613724919
YOR290C	11.4420287108514	11.6356974470078	11.5069962326023	11.4336769620046	11.6218613667117	11.4912250295711
YOR291W	11.128074874661	11.3391493028897	11.1090847511557	11.3541681975252	11.4673460883262	11.2567948659933
YOR292C	9.50878673953198	9.72315165239295	9.70063992917951	10.5788388546299	10.5132072098274	10.0261941729424
YOR293W	13.8372110501586	13.7209293276744	13.8419247356023	9.90822395156476	10.2556480296183	11.1741833365226
YOR294W	10.1260158094013	9.77384390511605	10.0230053046126	8.84300450380009	9.07583693815624	9.31242886119685
YOR295W	7.36341031177836	7.16394307878505	7.21646596585953	6.13824467803027	6.44598829210801	6.65585219807116
YOR296W	9.75603545375339	9.8555726841791	9.74109689916875	9.60343163958406	9.60644312572617	9.85531855728386
YOR297C	9.39692960978821	9.58005591446829	9.48872262759285	9.13379259264333	9.10384455170884	9.13067565555788
YOR298C-A	14.0354053430515	13.7718393597442	14.1875788695879	14.0736595956151	14.0465537359492	13.7826665177563
YOR298W	6.29817107762273	6.25710425326779	6.24512183044436	5.74727614248971	5.66783443906452	5.74470382134592
YOR299W	11.2382121062139	11.2161497858745	11.2894650816701	11.5622962144502	11.4577805346738	11.3964322049293
YOR300W	4.00629218966143	4.47285890792114	4.74430868650844	4.67776138774307	4.69910730428814	4.38079505742128
YOR301W	9.84837657069389	10.116036861799	9.75123488349377	9.2833993208711	9.43264173363714	9.25042123773592
YOR303W	12.3181483110377	11.7605495499083	12.2562252270974	12.704151851914	12.5032275877969	12.3463897862826
YOR304C-A	7.39824665464074	7.40291100841347	7.66150085778198	6.86274016515274	6.85743175376502	7.17567485332422
YOR304W	10.7723478893935	10.6483698245807	10.7390470490238	10.7791801293777	10.6607202940379	10.8502849854538
YOR305W	9.19452027735059	9.05798797246255	9.16258374763523	8.92334791822004	8.73119457317567	9.0835976349216
YOR306C	10.4985335155732	10.2474911275954	10.2816641381014	11.9003174392531	12.0449166201139	11.2587723611731
YOR307C	10.7424132612118	10.9930731480668	10.7082143496664	10.6013832305592	10.7791042974417	10.6201761124722
YOR308C	9.02959083466703	8.86304237885142	8.71158957040194	8.8743733206943	9.06759951359653	9.04790917538413
YOR309C	9.48733415773821	9.41568325363225	9.54821268857806	7.73456078691459	8.44307972762766	8.23242567625856
YOR310C	13.01975286593	12.9160904195163	13.1070360673018	11.3654182688758	11.8398584941809	11.8932688497873
YOR311C	10.8220982033583	10.984208470125	10.8515689248284	10.7100242981124	10.7035284590524	10.6332324815467
YOR312C	14.3602124898846	14.1887733718191	14.3585965944371	10.8777438032434	11.1255688852444	12.0829972887003
YOR313C	5.9665739693516	6.23749794358343	5.96246036928329	4.52650981899209	4.15943084411601	4.52189493496286
YOR315W	11.2364975250982	11.2650907318703	10.8345704466388	8.46141755385629	9.00302949024871	9.72319336454398
YOR316C	11.0147542714667	10.9807130825163	11.0440174372416	11.4042612836934	11.4673411691223	11.397603274116
YOR317W	12.6288731706103	12.8541783127489	12.8568526381323	13.8151724755003	13.8130288645391	13.7686773113799
YOR318C	4.43598410592668	4.56043243888974	4.99143856281557	5.06072943304431	5.05152742815825	4.8781439777255
YOR319W	8.116125909252	7.84584970200578	7.9337566346723	8.17162432030548	7.8911521889001	7.93873257808636
YOR320C	10.4543812424762	10.3911918490032	10.562938941956	9.96759269032182	9.83771386880005	10.0840723797201
YOR321W	10.9778743223248	11.1485314418762	10.852383065326	10.9907371691522	11.0504124049545	10.9250761149299
YOR322C	11.2446841758658	11.3393277866891	11.2197838472454	11.3055948220587	11.3544366994276	11.3270942321871
YOR323C	12.1492920927955	12.0886783548495	12.1910904708648	11.5935882477699	11.6337917282586	11.7032058984765
YOR324C	9.80994470073624	9.94059041735176	9.78919652185707	9.52771281472362	9.66541227209605	9.51054890159595
YOR326W	12.9567725293324	12.9883971336246	12.8162233318726	12.0515865180776	12.0853680349814	12.2659940299593
YOR327C	9.66862560132337	9.42710208511213	9.77267675443725	10.1856954595746	9.97861869520717	10.2842898305061
YOR328W	9.95491009519248	9.94387706967175	9.89681772068884	10.7182954941779	10.55396504923	10.537381047227
YOR329C	10.7652729344938	10.9383550354183	10.6777032887237	11.0470066658058	11.1995066193712	11.2293252163687
YOR330C	10.9569556590909	11.1033420732282	10.9671300501493	10.7579193541143	10.8155797310055	10.8232372682445
YOR331C	3.09900316971683	3.51671779800747	4.29659604349219	3.45340895013693	3.33872530111625	3.83204738729701
YOR332W	12.4842033925448	12.5881573637862	12.6860353736283	12.0634274672439	12.2035320884167	12.2129294161362
YOR334W	8.90952776222077	9.24070210678576	8.92907097715138	8.99924263073472	9.25642137155702	9.13813619148854
YOR335C	13.4143665118175	13.4248281208194	13.366611747164	11.8519087661795	12.1698285419023	12.1515619103024
YOR336W	10.6940771312214	10.8788772251702	10.5194326991684	11.3330758728085	11.3674797603255	11.1484461321019
YOR337W	10.1722875540221	10.006921062175	9.78362903140034	9.66837512607382	9.97631294671944	9.95333465629305
YOR338W	9.7258381919195	9.41454626239456	9.40705711327852	11.0761733677287	11.0709702136141	10.9599351578154
YOR339C	4.64349097718941	4.24545341053535	4.7781053591533	3.861278455709	3.93831780502446	4.15046413571435
YOR340C	10.4946414208291	10.3332385428902	10.6745177490204	8.84572435122693	9.38545067757979	9.50471999245827
YOR341W	12.8262957449196	12.5395597465952	12.8168622582461	9.79865876739659	10.4339342322981	10.5164578013523
YOR342C	10.6218117942165	10.5901269165055	10.676136976197	9.23829281891802	9.72930348713125	9.85720153159058
YOR343C	3.5562989044748	3.63845406155484	2.97395503331256	3.74539341569038	3.5371322367946	3.07836714018694
YOR344C	12.1894084427569	11.9028381625274	11.8079097477527	11.2059174976847	11.5151823485628	11.2421605275858
YOR346W	10.4426732049999	10.1846472588806	10.2578572738752	9.4770009470371	9.48547982756678	9.69075409698155
YOR347C	10.3579807908403	10.3400853736384	10.1948702567616	12.113412170218	12.0057288237827	11.4857445922504
YOR348C	5.70126545025148	6.60840824388562	6.68872033819705	6.28956357673193	6.9717972690009	6.60554893322643
YOR349W	9.65420866842223	9.95859426631418	9.74636735226294	9.71445435385907	9.92353745448613	9.72605351125306
YOR350C	9.56553016534727	9.43528412553947	9.13816121756614	9.53545867632964	9.63540256951589	9.52144785077249
YOR351C	3.44965228539255	3.20137165429866	3.61424270506841	4.59683441484936	4.56588380178197	4.63679538476372
YOR352W	8.96720555508747	8.81035095981518	8.88718812918891	9.48618399106881	9.07542978982279	9.26614165324404
YOR353C	9.85077936750681	9.7290560971834	9.934722205525	10.2033904415813	10.0989624509043	10.2851844660415
YOR354C	10.6856628268769	10.6299722621516	10.7313059165329	10.6242340438681	10.7020052146537	10.6284758595091
YOR355W	11.9712506552492	12.0215203799486	11.8701713140112	10.8086886389229	11.3272088346753	11.7689713437935
YOR356W	11.1337741631941	11.3531322883927	11.2462502006873	10.9716388177915	10.9610543790356	11.1463031121944
YOR357C	9.44518506945034	9.24343523147122	9.50558514743317	10.114647069933	9.93217257158314	10.1556151054239
YOR358W	8.58283964885287	8.41141420077762	8.57931235996411	9.16672913336794	8.99529870613015	9.16424487514166
YOR359W	10.8086796968425	11.1146961927761	10.6046950619973	10.4948114493465	11.0599310930173	10.9032732623076
YOR360C	11.835074605722	12.0149075678667	11.6656497234539	12.5847390423694	12.7120466291303	12.4126212635148
YOR361C	13.2555933101805	13.2697548219791	13.3593468517649	11.7904473252782	12.1154660462631	12.2770583972159
YOR362C	12.0441150368682	11.9648352395988	12.0045967373254	12.9402900692042	12.968060225671	13.0265147295565
YOR363C	10.1327773345889	10.1839692280506	10.0455926317787	10.6559661898693	10.6004384577605	10.4929761105283
YOR364W	3.36902759306742	3.48715888240338	3.27037564672758	3.18795006535486	3.39644955231341	2.98946779704296
