baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YJL036W	1420.03894472889	1.04993503787784	0.125283922697284	8.38044511437223	5.27279162417396e-17	3.97340069214666e-16
YJL037W	31.0600969473865	1.85667511316077	0.36226907270838	5.12512729634903	2.97336787889698e-07	9.19386236103857e-07
YJL038C	27.4164494779824	2.24780443793559	0.422669654643226	5.31811170554214	1.04849694141083e-07	3.41275475047448e-07
YJL045W	582.542567013891	4.1816242059614	0.202597251238433	20.6400836161401	1.1985504024964e-94	3.02764253848004e-92
YJL048C	1269.4977571135	1.09002551579348	0.145659888390873	7.48336091586474	7.24455678152004e-14	4.25160352531631e-13
YJL050W	1856.53050153278	-2.09409566328745	0.200919672587015	-10.4225516412811	1.95632938459652e-25	2.30086512641818e-24
YJL051W	1192.50983212827	-1.06285828509448	0.142992090927503	-7.43298652534111	1.06172720662478e-13	6.14405883514935e-13
YJL052W	20462.1400976715	3.57415763640911	0.33862284359407	10.5549808703801	4.81737703520253e-26	5.92986452850142e-25
YJL057C	1574.4215741095	1.43691376832012	0.146469882191792	9.81030193250641	1.01663908968401e-22	1.05013340619842e-21
YJL066C	1541.80008379581	1.78080641437946	0.16338958355544	10.8991428684021	1.16348110920842e-27	1.56477436215299e-26
YJL079C	2508.22892540603	-1.08670893017816	0.201790999740279	-5.38531912511878	7.23162252263403e-08	2.38861437501442e-07
YJL080C	7451.78166428285	-1.39792933826109	0.134911820600727	-10.3618002635831	3.6993283971764e-25	4.25605900744453e-24
YJL088W	384.364789929633	2.30946066641019	0.169909825218731	13.5922726271841	4.45043641395411e-42	1.29934852085796e-40
YJL089W	300.732292126769	3.39476455377678	0.216717780659612	15.6644486827261	2.64715130025322e-55	1.58556175819291e-53
YJL102W	917.819861307938	1.49341386118428	0.140356383482335	10.6401563230093	1.9380391904757e-26	2.43196710511098e-25
YJL103C	412.483148923504	1.055042330689	0.153352945430954	6.87983088765663	5.99236547720027e-12	2.92814494722738e-11
YJL107C	420.403717063274	1.43626916200796	0.179848131965472	7.98601101002092	1.39375244419794e-15	9.27571787032079e-15
YJL108C	464.934058662206	1.38071663811372	0.192503237060065	7.17243335333063	7.36762856237543e-13	3.93436782604791e-12
YJL109C	2745.84255457608	-1.55346976519742	0.180829826669281	-8.59078280287551	8.63787834053634e-18	6.73638565886122e-17
YJL116C	2027.58265401011	1.90071721511193	0.143851998321742	13.2130052921528	7.3817314518102e-40	1.95834975958983e-38
YJL118W	248.738891004536	-1.08259220108524	0.189751842756229	-5.70530533648641	1.16134714620857e-08	4.17797332475033e-08
YJL121C	2733.49419513684	-1.62825345446623	0.116785661308315	-13.9422377389946	3.50767481951322e-44	1.14492082591977e-42
YJL130C	11464.0402663579	-2.09679770503293	0.121538368597222	-17.2521462089204	1.07818792605769e-66	9.63734130830028e-65
YJL133C-A	1616.17898427605	1.58144213971863	0.218601252763841	7.23436906112833	4.6769832910866e-13	2.563516313322e-12
YJL134W	1376.65572356319	-1.13678115939033	0.160656564332713	-7.07584631920859	1.48539405124296e-12	7.69860788378377e-12
YJL136C	6366.0715518915	-3.33862877307594	0.270767799971505	-12.3302282377273	6.22700966122624e-35	1.21814566100082e-33
YJL138C	17862.6186423973	-1.56000989422604	0.124727778567161	-12.507317232352	6.80850477202838e-36	1.42292851530521e-34
YJL142C	189.968274388121	1.02921177947724	0.261220903425334	3.940005435941	8.14797628129966e-05	0.000189890662632776
YJL145W	1261.91564404075	-1.34688684480355	0.163029279565921	-8.26162544783213	1.43702016768975e-16	1.03715368624565e-15
YJL148W	1165.24596875267	-1.11917427655062	0.2026797239647	-5.52188573507996	3.35380577480116e-08	1.14823874788419e-07
YJL155C	1343.71749102359	1.39417371241174	0.132771804469142	10.5005254540753	8.59006204259094e-26	1.03329731816674e-24
YJL157C	1542.9898991407	-1.61506367488769	0.203388418232776	-7.94078487320386	2.00905863497273e-15	1.32192872810776e-14
YJL158C	13287.1918546348	-1.03539039894188	0.161648950214087	-6.40517861434063	1.50193445052792e-10	6.48309001305141e-10
YJL159W	76364.5874929136	1.89539281360041	0.119380381718871	15.8769203642177	9.15649866266287e-57	5.91102858111903e-55
YJL160C	114.695369429216	2.00837012872663	0.221201694316509	9.07936141688377	1.09213716782665e-19	9.44243593016788e-19
YJL161W	752.98298043949	4.20813320759052	0.299673445590165	14.0423960464805	8.57631975573222e-45	2.89700103376768e-43
YJL163C	1114.55495427207	1.56841450666406	0.199683020483528	7.8545211448934	4.01302370584926e-15	2.58775446514808e-14
YJL164C	1465.68282753618	1.10575996546362	0.157537817190833	7.01901286422016	2.23441212678126e-12	1.14277592047528e-11
YJL177W	7964.63141286906	-3.53289449234609	0.283706781003813	-12.4526261933042	1.35318060199241e-35	2.76830256956897e-34
YJL185C	528.586010793974	1.39528716671166	0.175743042021812	7.93935936615056	2.03228168311738e-15	1.33569644557828e-14
YJL189W	2354.00521727787	-3.43139019052485	0.5708990626148	-6.01050240791881	1.84949262063071e-09	7.23606203761914e-09
YJL190C	13511.8165740373	-4.22260606048567	0.469853988327972	-8.98706016205647	2.53931635232475e-19	2.15693391915304e-18
YJL191W	2601.39047102977	-1.59336184591048	0.493738049296346	-3.22714007595985	0.00125034234088515	0.00246588221335462
YJL198W	1756.74480366809	-1.8054030534399	0.175600701611421	-10.2812974941011	8.55678119905354e-25	9.63467030358548e-24
YJL199C	188.208107188758	1.50154389411409	0.206364294847844	7.27618067467146	3.43403607291722e-13	1.92028388678047e-12
YJL200C	1495.75709711486	-2.77401648961537	0.269054209577105	-10.3102512091356	6.3335550359208e-25	7.20116531481406e-24
YJL206C	857.985718302916	1.27354018313693	0.129361517994822	9.84481477086489	7.21720466478707e-23	7.5146880111851e-22
YJL211C	14.9056496185143	1.77942361357168	0.56303202770305	3.16043053684003	0.00157536163787775	0.00305910799333882
YJL212C	2400.85718898142	-1.06524120252072	0.139484334966253	-7.6369952423578	2.22349713208304e-14	1.35841412590983e-13
YJL213W	1236.41180723903	1.4046295295571	0.130924845459926	10.7285177585872	7.47861167651834e-27	9.67722357251037e-26
YJR005C-A	99.0501781915433	5.01112710197982	0.405973269268582	12.3434902771014	5.28156789960492e-35	1.04730066541654e-33
YJR008W	996.688696520165	2.32664555591485	0.156712844011197	14.8465530735222	7.32387853680307e-50	3.29858405417254e-48
YJR016C	11916.8459340565	-3.02295732706646	0.147884614273993	-20.4413240816633	7.17655586912888e-93	1.60368421537072e-90
YJR020W	27.5805736297635	1.31772885295202	0.379384754066515	3.47333106780824	0.000514040848627812	0.00107857613959104
YJR031C	1151.0225161419	-1.02887413358112	0.141966606846126	-7.24729678646398	4.25171659036861e-13	2.34814385836898e-12
YJR036C	508.645489961842	1.10984553317397	0.172330264923621	6.44022414557227	1.19297191246975e-10	5.1841187819366e-10
YJR041C	864.06150160203	-1.19264747935721	0.180090342470254	-6.62249548197847	3.53184858889525e-11	1.60438157165609e-10
YJR047C	118.286268086452	-2.48502360308066	0.267510695401805	-9.28943644420691	1.55107389073604e-20	1.39716888452347e-19
YJR048W	318.250153923899	-1.24578561895647	0.161967789303449	-7.69156400981969	1.45347184102675e-14	8.95511282753493e-14
YJR059W	5578.09878324078	1.08782135786031	0.128097306450794	8.49214857049456	2.02851458490359e-17	1.55486136181035e-16
YJR063W	738.48182077369	-1.27777138198302	0.145190749104028	-8.80063908939207	1.36039193754344e-18	1.1085381707051e-17
YJR070C	3260.94999572131	-1.99088504002202	0.179958758860048	-11.0630071724951	1.89631112923428e-28	2.66124822725873e-27
YJR073C	2083.85561816226	1.32799787114096	0.175043003409026	7.58669495654049	3.28168437238501e-14	1.98817374385369e-13
YJR074W	673.533751699401	1.05699367595548	0.130697559165248	8.08732529288525	6.0989221699532e-16	4.1590067849094e-15
YJR078W	431.637087752589	1.99855174689947	0.236774931959821	8.44072356121976	3.15379224451264e-17	2.39836818594482e-16
YJR087W	17.2568962022016	-1.08243205613476	0.493822624063953	-2.19194504947302	0.0283834746643684	0.0439871933315499
YJR091C	5084.26843242139	1.09875961144034	0.126821120508892	8.66385352085975	4.56079327370195e-18	3.60519849254535e-17
YJR092W	1739.15861153232	-1.07468421096936	0.118408540423954	-9.07607008009329	1.12565891354366e-19	9.68900487064991e-19
YJR094W-A	2914.86044885721	-2.83156326872855	0.23747064095585	-11.9238456481658	8.89078295243337e-33	1.53280263957382e-31
YJR095W	21.4804546363108	2.06482230545608	0.438595230182856	4.70780839225092	2.50394293796845e-06	6.9786432017168e-06
YJR096W	3700.17717525275	3.50014703213797	0.186927005422164	18.7246728969583	3.11579458529017e-78	4.11426512284907e-76
YJR105W	9170.6404087548	-1.16871002591387	0.118866486729606	-9.83212390698832	8.18735539004149e-23	8.50957689018623e-22
YJR116W	594.161770872204	-1.17270960997881	0.133040042739618	-8.81471161486322	1.19993527529623e-18	9.81918866122693e-18
YJR123W	42060.4149682463	-3.67015866080242	0.287516982769325	-12.7650152191079	2.57100399315063e-37	5.88091858275793e-36
YJR124C	1195.95546317234	-1.30041527201372	0.123639680913698	-10.5177824983342	7.15374073900322e-26	8.62307752979433e-25
YJR132W	1795.04737495589	-1.14205242673129	0.139872885049732	-8.16493079645304	3.2161954372172e-16	2.24053902760575e-15
YJR143C	6391.34497935065	-1.81690576060394	0.152413392986859	-11.9209061946452	9.21012647941613e-33	1.58316079424283e-31
YJR145C	22710.8633074721	-3.50346971234931	0.294159448605805	-11.9101042953212	1.04846037362063e-32	1.79163375609878e-31
YJR147W	840.460398838745	-2.61186850267723	0.127105500883931	-20.5488234931886	7.88510740425415e-94	1.90885308411319e-91
YJR148W	13096.0973668067	1.055355363365	0.186233246169318	5.66684727390458	1.45448876182954e-08	5.18122606145287e-08
YJR160C	108.358278084583	-1.04176898033884	0.288138786328828	-3.61551110009175	0.000299755629656264	0.000654237493727608
YKL004W	2583.57305181377	-1.14715969458759	0.118740177768158	-9.6610912679231	4.41139426890125e-22	4.34410181395191e-21
YKL006W	12327.3305635035	-3.94028679473392	0.286960935272406	-13.7310912755197	6.61298975534009e-43	2.04369523821946e-41
YKL014C	1309.78060749779	-1.90439423886618	0.204095035017795	-9.33091899418391	1.04956870755858e-20	9.54302690284089e-20
YKL015W	1598.44775641219	1.00076875081888	0.110069529497365	9.09215071045469	9.70989778843117e-20	8.43266160699329e-19
YKL026C	501.443865781341	3.26013043465852	0.230979161111331	14.1143920471992	3.09675014917226e-45	1.06462238856159e-43
YKL029C	4865.62990048016	-2.80614916543854	0.255349021467299	-10.98946512234	4.294635961317e-28	5.92680164732821e-27
YKL035W	30029.9191334633	1.58917818849473	0.176747324183727	8.99124326681628	2.44449325114902e-19	2.07942983736103e-18
YKL037W	26.0552977748513	3.53300421912875	0.541715219950401	6.52188472653994	6.94293674201742e-11	3.07223628873733e-10
YKL043W	3216.61926478931	-2.10966433600698	0.175061519226905	-12.0509883915296	1.91638063413357e-33	3.41539002586382e-32
YKL044W	141.40374445457	-2.3603966777241	0.214162665951277	-11.021513330718	3.00956265546443e-28	4.19317962308114e-27
YKL053C-A	336.375104792335	1.0125919290404	0.166613583685666	6.07748724108091	1.22080390989538e-09	4.86146039512828e-09
YKL056C	20359.943440136	-2.05284993964871	0.135373045530128	-15.1643920812274	6.08597850644534e-52	3.24399404793096e-50
YKL065C	4658.37116363753	1.59936212349928	0.170331328526838	9.38971202380587	6.01645261394105e-21	5.54850629952341e-20
YKL065W-A	26.4786401266596	1.8457907370885	0.419890264358559	4.39588838742953	1.1032061335762e-05	2.87685261942448e-05
YKL078W	364.614528167123	-1.4840767568927	0.20428295551358	-7.26480950484412	3.73564342333793e-13	2.07496063954047e-12
YKL081W	22273.578656548	-2.5333269865608	0.178623600727915	-14.1824875113767	1.1760279738186e-45	4.21772995548524e-44
YKL084W	373.092233905058	-1.63797557518008	0.200593327157707	-8.16565335641648	3.19700102225994e-16	2.23252114655411e-15
YKL085W	4856.48866269949	1.17637485772219	0.140412103141124	8.37801607842779	5.38272934129424e-17	4.05099190063724e-16
YKL086W	89.0954497273837	1.80112528228043	0.376777880485543	4.78033710460756	1.75001505460249e-06	4.99390347113972e-06
YKL091C	2117.05653328519	2.33011994977968	0.169272596935956	13.7654882831464	4.11097290512553e-43	1.28412648273007e-41
YKL096W	10342.3655283482	1.21501524981976	0.223822426893543	5.42847857867995	5.68364659089988e-08	1.89454886363329e-07
YKL096W-A	29215.1244959944	-1.39568455431822	0.215274371247189	-6.48328245592981	8.97482504599372e-11	3.93240825921746e-10
YKL099C	477.972160493993	-1.00512981927595	0.164595199488834	-6.10667760905225	1.01726424504323e-09	4.07607259565598e-09
YKL103C	7137.94160538153	2.87154720468649	0.179652609373732	15.983888097683	1.65493514341727e-57	1.13119684508875e-55
YKL107W	102.788685408543	3.74894579393149	0.310856638364463	12.0600474020955	1.71684073109721e-33	3.0977778408928e-32
YKL109W	2497.35540952795	-1.12375680315551	0.183585335879686	-6.12116865309967	9.28915185691187e-10	3.73494617914588e-09
YKL117W	8560.60414286792	1.07855619634736	0.102984826430665	10.4729622190848	1.14987366224189e-25	1.36900942164455e-24
YKL120W	2575.93689050595	-1.94737579347449	0.188608748078796	-10.324949469793	5.43474131130518e-25	6.2157179170636e-24
YKL127W	2880.85837685951	-1.36767373328389	0.102870690371892	-13.2950768419999	2.47219123151375e-40	6.68066560702088e-39
YKL129C	1852.59366332821	1.08709212519384	0.106894574427244	10.1697596067774	2.70575618398545e-24	3.00008462384647e-23
YKL142W	3001.57459253488	1.63224888588877	0.147455457601982	11.0694369162965	1.76506164229569e-28	2.48305281882275e-27
YKL143W	741.282115657321	-1.72570473713279	0.197333953086485	-8.74509789187909	2.22822378153277e-18	1.79805280148686e-17
YKL150W	4944.97807154254	1.56806095063562	0.17661226441596	8.87855073837059	6.77370984446371e-19	5.63828856681005e-18
YKL151C	5861.44268634199	3.95203041780955	0.173254583565366	22.8105388987791	3.60389970247943e-115	1.49561837652897e-112
YKL156W	3421.84877315183	-2.12481953194305	0.248384008393085	-8.55457461085969	1.18304183708304e-17	9.17686658671891e-17
YKL161C	708.567329649199	2.11361830980625	0.160282935421265	13.186795613963	1.04534994847679e-39	2.74818244373309e-38
YKL162C-A	15.612581896455	1.97170990476807	0.553079033096175	3.56496953741004	0.000363898451233434	0.000782765642971586
YKL163W	1292.85380859194	3.32686600717933	0.263021739495139	12.6486351035665	1.13835246142106e-36	2.49578407579485e-35
YKL172W	1326.67469099181	-1.0933469989178	0.246736207607609	-4.43123856656086	9.36933595497231e-06	2.46316026689544e-05
YKL177W	9.1306957087182	3.94002521988634	1.00127514825372	3.93500750194185	8.31940974738223e-05	0.000193575372976735
YKL178C	157.948142739061	1.05298189750601	0.198208715505153	5.31249039590608	1.08137127494384e-07	3.51188770677682e-07
YKL180W	15239.0526953135	-3.42003966964603	0.281239813737623	-12.1605814774031	5.03986657894342e-34	9.46394544206895e-33
YKL181W	5916.17204254206	-1.42552941528146	0.148399445494728	-9.60602925791994	7.54007878802076e-22	7.31349879105185e-21
YKL182W	16702.6170417354	-1.83023339815161	0.124576741688592	-14.691613966969	7.29551927853632e-49	3.11668875061e-47
YKL191W	2245.23607646847	-1.30477586206669	0.138957333328028	-9.38975893403611	6.01377370412196e-21	5.54850629952341e-20
YKL193C	1444.53719156368	1.0963403896806	0.141872152215849	7.72766446802462	1.09537597686576e-14	6.83580496841038e-14
YKL195W	3196.74194696367	1.16208003973479	0.103483647684772	11.2296006734772	2.91794298639294e-29	4.24893452404587e-28
YKL209C	5131.69394183545	-1.3648935520036	0.188012905988383	-7.25957372356095	3.88312105408336e-13	2.15276081338018e-12
YKL216W	11267.9033002289	-4.79700494556268	0.184292408522614	-26.0293138714612	2.30735831009051e-149	2.23429196360431e-146
YKL218C	728.50492348485	1.05633663815702	0.163333704900244	6.46735245981334	9.97348385640828e-11	4.35356432800391e-10
YKL221W	81.3196131675483	3.03083795954328	0.331586656910906	9.14040989398931	6.2216062299282e-20	5.45211646996725e-19
YKR009C	570.096775843701	1.22127109248959	0.132865922782164	9.19175562037745	3.86481281875045e-20	3.43867725527413e-19
YKR011C	1803.17436648372	1.96531612145646	0.135347685328315	14.520500418527	8.98518919501489e-48	3.65062581979276e-46
YKR012C	38.2818422041453	1.78033430516714	0.386025195818912	4.61196399729905	3.98882093815651e-06	1.0900775941058e-05
YKR013W	4437.45574794664	-2.14267307446161	0.289208646684921	-7.40874485954064	1.27500328326623e-13	7.32717020353789e-13
YKR034W	17.4079017316469	1.43687720793241	0.515099795294022	2.78951228686128	0.00527874934368912	0.00932771705803948
YKR043C	2808.27257063518	-1.69825656559402	0.101235149203762	-16.7753648703164	3.6958195782759e-63	3.15775172790926e-61
YKR044W	507.370693511901	-1.43800398165066	0.146498001678177	-9.81586072968851	9.62133539725466e-23	9.96434200678246e-22
YKR046C	2107.93905005055	2.24345145882739	0.11625919580591	19.2969807100054	5.69405575105422e-83	8.94120646314189e-81
YKR049C	830.797999005626	2.38821569740464	0.211664521350992	11.2830231640209	1.59179896638053e-29	2.32955969639064e-28
YKR057W	3953.21301060338	-3.21913604051599	0.240157158114994	-13.4042893652771	5.70672781523844e-41	1.60174341094374e-39
YKR059W	19647.5148200027	-2.49260391315996	0.162888377563873	-15.3025277213689	7.35439010870183e-53	4.10855832034208e-51
YKR075C	516.28365498125	-3.02218774492595	0.587005244640892	-5.14848508172157	2.62598666903473e-07	8.19827111611594e-07
YKR076W	1170.93243308836	2.63451368172616	0.154958554680064	17.00140845509	8.01703427657336e-65	7.05741956771079e-63
YKR081C	1113.20231015559	-1.10368671797347	0.212518378728666	-5.1933706843426	2.0652040707647e-07	6.52820220410386e-07
YKR091W	1986.98554572633	3.30000746391027	0.249865696949576	13.2071248842782	7.98152088553331e-40	2.10784710658857e-38
YKR092C	2223.74098748094	-1.71932296377108	0.205944642543107	-8.34847142678742	6.91520696908146e-17	5.15755487681172e-16
YKR094C	8354.46719461519	-3.44548628832635	0.510025098122654	-6.75552301447283	1.4232091332022e-11	6.72263826333721e-11
YKR097W	234.396308654823	1.11240690503399	0.181253479441605	6.13729958983974	8.39360055251166e-10	3.38658466736755e-09
YKR104W	145.950947140076	-1.47125653386521	0.19474389664907	-7.55482743839937	4.19415543124849e-14	2.51476192523774e-13
YKR105C	21.3161438418399	2.23729590756272	0.456310581496456	4.90301123464106	9.43785843206371e-07	2.77921730817487e-06
YLL008W	1520.87933171961	-1.54697359075416	0.216034107936588	-7.16078403327051	8.02169395188829e-13	4.26795255132518e-12
YLL017W	10.0828645034079	1.5246175856322	0.614576420114806	2.48076160381714	0.0131102022316336	0.0216208557950018
YLL019C	3332.60571453913	1.02837448473982	0.109011184296457	9.43366032922961	3.96022378951684e-21	3.71111293824078e-20
YLL022C	728.790487116674	-1.12157361374975	0.125330111552915	-8.94895568074414	3.58861196476852e-19	3.02779697214668e-18
YLL023C	1892.84110092166	1.40541747764869	0.195493948998326	7.18905871434787	6.52395165951123e-13	3.50639770044035e-12
YLL026W	152326.655397155	1.7911606475436	0.272421857561993	6.57495203789218	4.86688534306922e-11	2.18520895233633e-10
YLL034C	1162.01052955971	-1.34174098400681	0.199082953336294	-6.73960759332482	1.58814955884881e-11	7.45929582612091e-11
YLL039C	23050.6137223163	2.98142944504545	0.170160691687834	17.5212583791972	9.86197332360799e-69	9.09493095399404e-67
YLL042C	39.8341242621465	-1.07028672082722	0.298187717216456	-3.58930518942298	0.000331560498292967	0.000717989748446566
YLL044W	22.0366730179649	-3.65262197846204	0.604113168368131	-6.04625452600005	1.48251827594648e-09	5.8594769954075e-09
YLL045C	21858.8897314683	-3.75899700796169	0.490001845969635	-7.67139356490226	1.70137626024865e-14	1.04382218289806e-13
YLL046C	36.4657946500939	3.09835102557721	0.432244885534097	7.16804554378654	7.60759967683221e-13	4.05878366596833e-12
YLL052C	156.039004798824	-1.15585352784756	0.179517705126156	-6.43866033734824	1.20532590788045e-10	5.23388903197714e-10
YLL061W	944.242811474883	-2.56905711512333	0.191537345452548	-13.4128261465323	5.08629719493755e-41	1.43453333507705e-39
YLL062C	332.934113958964	-1.3395468474719	0.188960187176411	-7.08904276339078	1.35042796628784e-12	7.02415978883829e-12
YLR002C	1000.3618175798	-1.27344381046426	0.185159330673284	-6.87755678222484	6.08877568291706e-12	2.97275518636539e-11
YLR012C	7.03466751291552	3.52646491962649	0.995266873698633	3.54323550076711	0.000395249572324939	0.000843644384720019
YLR024C	1240.15165843609	1.07698368614399	0.158963658364446	6.77503082921544	1.24379734444328e-11	5.89915311935955e-11
YLR029C	20287.3075996099	-3.43516952345791	0.478654813893055	-7.17671571193145	7.14059508260937e-13	3.82015261786008e-12
YLR030W	102.276058445188	1.70600589595566	0.216650743868881	7.87445205813901	3.42239404055856e-15	2.22417330823772e-14
YLR031W	82.2676909614577	1.50620778235461	0.243473300962661	6.18633655681861	6.15784664871715e-10	2.51420161834481e-09
YLR042C	252.101735562218	-2.81698347703933	0.314816420765772	-8.94801951622217	3.61917065501975e-19	3.04744659502388e-18
YLR043C	3004.10236894915	-1.37453039239595	0.13227903921965	-10.3911428485168	2.72073273249e-25	3.16782708933204e-24
YLR048W	23452.0586864318	-3.6479280967313	0.489586608633645	-7.451037329048	9.26091520706934e-14	5.38059173530729e-13
YLR053C	36.5126396155424	3.50983828799923	0.445538873400369	7.87773749395202	3.33362150286563e-15	2.16890715919925e-14
YLR054C	99.9149013008587	1.45844357921664	0.218892741347987	6.66282294348932	2.68617205407329e-11	1.23568168124828e-10
YLR058C	35151.0175959953	-1.5222434502662	0.458995834563655	-3.31646462916885	0.000911641264970012	0.00184230808677418
YLR061W	7017.91810449452	-3.64153110086429	0.49060444672105	-7.42253994068424	1.14895324952793e-13	6.64220734304208e-13
YLR062C	15.1516350623654	-2.63935647257911	0.613933810716474	-4.29908961928473	1.71501118437099e-05	4.34738873525108e-05
YLR065C	946.910265755088	-1.16898577867383	0.118141019097659	-9.89483405173189	4.3833679288454e-23	4.61365356278837e-22
YLR070C	251.307076721687	2.29793426926848	0.182105230321651	12.6187164707442	1.66513082793102e-36	3.59643498523391e-35
YLR075W	34128.8005445291	-3.26155509601551	0.283735370199936	-11.4950599698488	1.39683977114448e-30	2.12451284564121e-29
YLR076C	29.9162591051749	-2.45570231305843	0.538094842814748	-4.56369791654714	5.02603835664264e-06	1.36073079459896e-05
YLR080W	529.600314414864	2.27571772728309	0.154055547145058	14.7720596204191	2.21829003833383e-49	9.76383721418148e-48
YLR083C	4251.02144353788	-1.84024083011321	0.145018951731734	-12.6896575112294	6.74802170386232e-37	1.50214582756475e-35
YLR106C	2758.20279639601	-2.33668130306441	0.130506819745827	-17.9046681822092	1.08439476089756e-71	1.08626440703704e-69
YLR129W	1785.03381828788	-1.07398033957462	0.204731165183807	-5.24580778217328	1.55599063174952e-07	4.96993159453805e-07
YLR132C	471.366660499624	1.18475663164059	0.153499339797854	7.71831744163079	1.17875335591777e-14	7.33250213906023e-14
YLR142W	386.224336934743	1.911960771719	0.180636519864349	10.5845748863785	3.51372091141136e-26	4.34355712665957e-25
YLR149C	1579.87377834349	2.74701253185451	0.199177199711759	13.7918021532076	2.855366161248e-43	9.01612902002766e-42
YLR150W	14967.753151102	-3.45831879820881	0.278215510504384	-12.4303594430775	1.7882844317422e-35	3.63284354839936e-34
YLR153C	9017.48953413021	-1.1082824383276	0.13706415986494	-8.08586606024276	6.17239911913988e-16	4.20417806356421e-15
YLR154C-G	835.230593002429	1.05368995918335	0.312327510986545	3.37367001662798	0.000741732257420727	0.00152062964559436
YLR154W-A	8.23765502406909	1.96046151547427	0.746221537742237	2.62718430964325	0.00860946872378747	0.0146947747606361
YLR167W	30074.5879231831	-4.07266676854661	0.498734523798441	-8.1660012977015	3.18779846908784e-16	2.22877365889294e-15
YLR172C	2254.15494098219	-1.60473396828831	0.117880336908627	-13.6132455197528	3.34072342276164e-42	9.95532182078974e-41
YLR175W	6603.5122683146	-1.62206813596576	0.173130651482071	-9.36904079133404	7.31946706054236e-21	6.70758732204277e-20
YLR178C	13895.6243094564	4.81258410602636	0.19842946015134	24.2533749895598	6.09167387950961e-130	3.93251391555009e-127
YLR179C	4005.40820235818	-1.70852543972117	0.104812510499942	-16.300777756126	9.74442201578727e-60	7.35260933918494e-58
YLR180W	8022.00163675809	-2.8593777066944	0.178956218813378	-15.9780851744318	1.81640374763766e-57	1.2271285783459e-55
YLR183C	837.870818948109	-1.99688697419662	0.148099064549446	-13.4834543369442	1.95724313922358e-41	5.54711348238488e-40
YLR185W	4976.76143601313	-3.61556609575446	0.284812411806709	-12.6945524347731	6.33912963080891e-37	1.42753268042635e-35
YLR186W	1367.8728545942	-1.20768061074829	0.16765699553026	-7.20328195628628	5.87802463901887e-13	3.17776829438105e-12
YLR194C	3473.98094467459	1.81039216242413	0.217898818471008	8.30840743023582	9.69949991316478e-17	7.09749300950722e-16
YLR196W	2267.95345541072	-1.17227161323717	0.15676770924946	-7.47776196290376	7.55989684367482e-14	4.43218977414235e-13
YLR197W	5972.28790061511	-2.0313067170417	0.190439589256639	-10.6664098834213	1.46165212606156e-26	1.85601114054677e-25
YLR198C	13.3328472746692	-2.21781585948041	0.778895694687391	-2.84738492535965	0.00440800274838041	0.00790447406422536
YLR202C	17.7975490369284	1.23241266834852	0.497929027766575	2.47507696804988	0.013320746495256	0.0219431633505635
YLR205C	617.96534353742	2.05425928307733	0.165935969333953	12.3798311560952	3.36049019747435e-35	6.73256829218136e-34
YLR212C	1255.07277865936	-1.23864711368171	0.122776505898844	-10.0886330378406	6.20272411548329e-24	6.76131840730918e-23
YLR214W	3352.41984891399	-2.34521709981294	0.217799133548078	-10.7677981156672	4.88545178933336e-27	6.39289975135739e-26
YLR216C	49282.4864200025	2.4506138615482	0.193185402966291	12.6852951823478	7.13445604210617e-37	1.57139181475197e-35
YLR217W	23.2891256615422	2.45998048916503	0.603833522990301	4.07393825533688	4.62247414993514e-05	0.000110520883996392
YLR221C	673.468530268209	-1.36916818758884	0.216717340796889	-6.31776018732182	2.65381399301951e-10	1.12135703995951e-09
YLR229C	2495.35266508305	-1.13674957503	0.103035254119611	-11.0326274705003	2.65978796638207e-28	3.71475194343264e-27
YLR247C	2375.7813670118	1.08214042075006	0.119439618500243	9.06014632613599	1.30275673429913e-19	1.11967701572159e-18
YLR249W	91351.7582007768	-1.94926506970902	0.137438569701197	-14.1828096286718	1.17064124157795e-45	4.21772995548524e-44
YLR251W	951.65804283213	1.65218852967326	0.197424249148885	8.36872135411935	5.82468039183404e-17	4.37792924664369e-16
YLR252W	276.404796979077	1.6027877023272	0.208170091299968	7.69941393750761	1.36691697717622e-14	8.43973181444616e-14
YLR258W	9522.22880891568	2.36674067225626	0.228386893233271	10.3628568117476	3.65868153244938e-25	4.21764676657359e-24
YLR259C	62724.7433214606	1.21993243550665	0.132774291188786	9.18801693147119	4.00149921439043e-20	3.55484869046e-19
YLR262C-A	722.655259376483	-1.23800281639628	0.149513232016534	-8.28022242378771	1.22945426112987e-16	8.92891157145568e-16
YLR264W	2824.96190595137	-2.601718843587	0.212860730385579	-12.2226342025333	2.35333532649296e-34	4.46826086500787e-33
YLR267W	568.716710409937	2.59217622954675	0.188038055619143	13.785380948615	3.12114639885197e-43	9.80208679855673e-42
YLR270W	3689.18696387918	2.04323678566543	0.135724276276856	15.0543207281324	3.23404046608837e-51	1.61980819896323e-49
YLR276C	1329.34189319831	-1.15068588390254	0.190021423427445	-6.0555587004215	1.3993113425208e-09	5.54570184177753e-09
YLR286C	27278.2417416183	-1.10960627582323	0.122003581787997	-9.09486639295041	9.47028361438869e-20	8.23687841311352e-19
YLR287C-A	3245.37826091985	-2.05441075645579	0.207003727344274	-9.92451093906651	3.25695427324839e-23	3.46573339332842e-22
YLR293C	13191.4597129582	-1.02044049437244	0.129877985065172	-7.85691658105404	3.93704862081372e-15	2.54441073269497e-14
